x, y, z,true densities,mbe (breiman),num used patterns (mbe (breiman)),mbe (silverman),num used patterns (mbe (silverman)),parzen,num used patterns (parzen),sambe (breiman),num used patterns (sambe (breiman)),sambe (silverman),num used patterns (sambe (silverman)),squared[mbe (breiman) - mbe (silverman)],squared[mbe (breiman) - parzen],squared[mbe (breiman) - sambe (breiman)],squared[mbe (breiman) - sambe (silverman)],squared[mbe (silverman) - parzen],squared[mbe (silverman) - sambe (breiman)],squared[mbe (silverman) - sambe (silverman)],squared[parzen - sambe (breiman)],squared[parzen - sambe (silverman)],squared[sambe (breiman) - sambe (silverman)]
9.008842208704466259e+01, 1.968911382830152945e+01, 8.009740016626878401e+01, 1.199560946629875738e-02, 1.511344346200000033e-05, 3.500000000000000000e+01, 2.458022651700000010e-05, 3.700000000000000000e+01, 5.634329179999999965e-06, nan, 4.301977475999999671e-06, 3.200000000000000000e+01, 6.963717492999999743e-06, 3.500000000000000000e+01, 8.961998141043513422e-11, 8.985360757121637034e-11, 1.168877967664349666e-10, 6.641803336979300286e-11, 3.589470259041436877e-10, 4.112073841688173878e-10, 3.103413901926734989e-10, 1.775161063151704311e-12, 1.767273286740985331e-12, 7.084859918099160640e-12
6.199523172820065042e+01, 8.292477108631825899e+01, 1.885400680085462355e+01, 3.516962349071654817e-06, 1.216647607099999960e-05, 3.500000000000000000e+01, 1.680663080399999882e-05, 4.000000000000000000e+01, 5.297721610999999842e-06, nan, 1.260124053300000012e-05, 3.300000000000000000e+01, 1.759956755899999976e-05, 3.200000000000000000e+01, 2.153103594618229409e-11, 4.717978783176988686e-11, 1.890201374181499028e-13, 2.951848311697805517e-11, 1.324549908127199094e-10, 1.768530733142144224e-11, 6.287486974299315388e-13, 5.334138864401204479e-11, 1.513354137283240501e-10, 2.498327305884199991e-11
6.195046661343963024e+01, 7.941538834689889370e+01, 2.202442162146930471e+01, 7.884166803248755448e-04, 1.300753344399999932e-05, 3.400000000000000000e+01, 1.986862303100000088e-05, 4.400000000000000000e+01, 5.474380951999999988e-06, nan, 1.245724585100000034e-05, 3.400000000000000000e+01, 1.863874936099999975e-05, 4.000000000000000000e+01, 4.707455032083985118e-11, 5.674838646772579740e-11, 3.028164350097325069e-13, 3.171059270387415455e-11, 2.071942050288542843e-10, 5.492851170422476192e-11, 1.512589244159271728e-12, 4.876040219768628634e-11, 1.733005956078771957e-10, 3.821098564414231569e-11
6.246870888674594369e+01, 7.696341845605807919e+01, 2.282638411626997765e+01, 1.272562548222482795e-04, 1.245043461300000035e-05, 3.300000000000000000e+01, 1.877882694900000161e-05, 4.400000000000000000e+01, 5.370038580000000019e-06, nan, 1.134361538500000034e-05, 3.400000000000000000e+01, 1.745836132599999841e-05, 4.100000000000000000e+01, 4.004854955834355554e-11, 5.013200798412214033e-11, 1.225048803470516059e-12, 2.507932996277896616e-11, 1.797956055246297181e-10, 5.528237100143934658e-11, 1.743629461524786577e-12, 3.568361984523401198e-11, 1.461275468114609326e-10, 3.739011792297594946e-11
7.032246430679660421e+01, 8.152551402109936873e+01, 2.283470316293202984e+01, 7.984258925410616075e-05, 6.222997274999999927e-06, 2.200000000000000000e+01, 7.118417515999999908e-06, 2.500000000000000000e+01, 4.432075425000000417e-06, nan, 5.723938923999999692e-06, 3.600000000000000000e+01, 7.714528792000000681e-06, 3.800000000000000000e+01, 8.017774079924980259e-13, 3.207401072807420926e-12, 2.490592377028394537e-13, 2.224666266204323511e-12, 7.216433829878249160e-12, 1.944570543546302911e-12, 3.553486533743490876e-13, 1.668911300048521077e-12, 1.077450010652963798e-11, 3.962448022584261445e-12
5.653975076107804654e+01, 8.042818368619545311e+01, 2.529741955556270128e+01, 2.637940158831299101e-04, 1.237541548400000082e-05, 3.200000000000000000e+01, 1.862799271699999994e-05, 4.200000000000000000e+01, 5.290268681999999669e-06, nan, 7.036224606000000181e-06, 3.700000000000000000e+01, 1.064420694599999924e-05, 4.400000000000000000e+01, 3.909472205462992499e-11, 5.019930520589084241e-11, 2.850695923171841778e-11, 2.997083002044102743e-12, 1.778948824338166621e-10, 1.343690879391965258e-10, 6.374083523722207592e-11, 3.048362088550695620e-12, 2.866465493472332943e-11, 1.301753656575186824e-11
6.304421917237725381e+01, 8.181108463280884280e+01, 2.143698165286477320e+01, 2.626448628792379795e-04, 1.254746309399999989e-05, 3.300000000000000000e+01, 1.855347785300000119e-05, 4.300000000000000000e+01, 5.390180460999999822e-06, nan, 1.197078554000000029e-05, 3.300000000000000000e+01, 1.832428321799999910e-05, 3.800000000000000000e+01, 3.607221328532584110e-11, 5.122669468864341319e-11, 3.325570012874224448e-13, 3.337165074505136766e-11, 1.732723982302340537e-10, 4.333183808762929925e-11, 5.253018071278418540e-14, 4.330436320576060221e-11, 1.672910141286350141e-10, 4.036693274435137778e-11
6.344909082267394496e+01, 7.906079003318976106e+01, 2.494671417271745995e+01, 3.151855715581844061e-04, 1.229666870900000025e-05, 3.300000000000000000e+01, 1.771478311999999996e-05, 4.100000000000000000e+01, 5.334817373000000385e-06, nan, 1.238011160999999982e-05, 3.600000000000000000e+01, 1.879028160600000158e-05, 3.800000000000000000e+01, 2.935596377068587487e-11, 4.846737402456498095e-11, 6.962717727295730464e-15, 4.216700845608475188e-11, 1.532635518968932852e-10, 2.845872011960568199e-11, 1.156696993388295678e-12, 4.963617088590540362e-11, 1.810495177255423296e-10, 4.109027937761866088e-11
5.759486440769606475e+01, 7.841490663141811979e+01, 2.644515902591690093e+01, 4.079211296433515687e-05, 1.209959277399999957e-05, 3.000000000000000000e+01, 1.856898810400000132e-05, 4.300000000000000000e+01, 5.257068167999999757e-06, nan, 9.044972870999999325e-06, 3.100000000000000000e+01, 1.231692458700000012e-05, 3.600000000000000000e+01, 4.185307593582583016e-11, 4.682014298371545500e-11, 9.330702751803730523e-12, 4.723311694186720378e-14, 1.772072123824742735e-10, 9.070686615841607624e-11, 3.908829822060242347e-11, 1.434822203900951494e-11, 4.984157265689550760e-11, 1.070566803183534927e-11
5.932025149660839247e+01, 8.014613291136728890e+01, 2.470004911344887333e+01, 5.870815125337084392e-04, 1.310867374899999991e-05, 3.300000000000000000e+01, 2.015906935300000163e-05, 4.400000000000000000e+01, 5.484425801999999743e-06, nan, 9.672805433000000497e-06, 3.600000000000000000e+01, 1.458844150199999994e-05, 4.000000000000000000e+01, 4.970807817290254959e-11, 5.812915675733371547e-11, 1.180519108489267251e-11, 2.189712602818669084e-12, 2.153451633489059369e-10, 1.099617309998937961e-10, 3.103189465433689666e-11, 1.754252393337570181e-11, 8.288310186584648758e-11, 2.416347796285376631e-11
6.291476839876646920e+01, 8.055336262087652699e+01, 2.240268438093175973e+01, 8.264787921540046748e-04, 1.276958830300000013e-05, 3.300000000000000000e+01, 1.901689952500000070e-05, 4.300000000000000000e+01, 5.430125995000000281e-06, nan, 1.263753922299999937e-05, 3.300000000000000000e+01, 1.943562555099999993e-05, 4.000000000000000000e+01, 3.902889750452714011e-11, 5.386770697055268521e-11, 1.743695952884659950e-14, 4.443605259172341149e-11, 1.846004149555086705e-10, 4.069623786273355074e-11, 1.753314848497520375e-13, 5.194680543914936932e-11, 1.961540178131161912e-10, 4.621397772294052954e-11
5.346736574132341957e+01, 7.982330353913282295e+01, 2.547948369087256992e+01, 1.216999588364869216e-04, 1.135308367700000059e-05, 3.100000000000000000e+01, 1.617322104300000064e-05, 4.000000000000000000e+01, 5.073653472000000008e-06, nan, 8.102616811999999722e-06, 2.500000000000000000e+01, 8.133763843000000186e-06, 2.100000000000000000e+01, 2.323372422710941769e-11, 3.943124369946634938e-11, 1.056553484046293357e-11, 1.036402019358579052e-11, 1.232004002631948831e-10, 6.513465265343512079e-11, 6.463287207063184520e-11, 9.174618915063953862e-12, 9.364275482701758295e-12, 9.701375401149899585e-16
5.659910898001574964e+01, 7.931106322744402348e+01, 2.399647512954286199e+01, 6.493179331765353435e-04, 1.256015413199999967e-05, 3.200000000000000000e+01, 1.902665527000000088e-05, 4.200000000000000000e+01, 5.331520362999999972e-06, nan, 1.197287216400000042e-05, 3.400000000000000000e+01, 1.854249308300000119e-05, 4.200000000000000000e+01, 4.181563696775530986e-11, 5.225314616632713887e-11, 3.449001099379521316e-13, 3.578837932465179638e-11, 1.875567201209298924e-10, 4.975585610649101568e-11, 2.344130233206226574e-13, 4.410755374464595226e-11, 1.745298002085842202e-10, 4.315991901936241231e-11
5.332870764298623101e+01, 8.103743283831919086e+01, 2.098618761905634500e+01, 1.482415132110955478e-04, 1.136849953900000063e-05, 3.000000000000000000e+01, 1.663230729200000145e-05, 3.900000000000000000e+01, 5.100083468999999738e-06, nan, 9.469149578999999219e-06, 2.500000000000000000e+01, 1.249171697499999961e-05, 2.800000000000000000e+01, 2.770767206054291692e-11, 3.929304002663425723e-11, 3.607530270552006937e-12, 1.261617408534411881e-12, 1.329921863037687477e-10, 5.131082842131142483e-11, 1.714448817323417492e-11, 1.908873867355052607e-11, 5.463624588702185206e-11, 9.135913663362223998e-12
5.920213280926866872e+01, 8.161160288673532648e+01, 2.280006953570242345e+01, 6.220285595384040557e-04, 1.328809315500000057e-05, 3.500000000000000000e+01, 2.034910536700000106e-05, 4.500000000000000000e+01, 5.507068995999999944e-06, nan, 1.138198759899999920e-05, 3.100000000000000000e+01, 1.753547638799999870e-05, 3.800000000000000000e+01, 4.985789345801313779e-11, 6.054433696294168289e-11, 3.633238390614074346e-12, 1.804026432796951679e-11, 2.202860436380868592e-10, 8.040920106518133557e-11, 7.916508031468595840e-12, 3.451466859187546352e-11, 1.446825843879201812e-10, 3.786542427634868252e-11
5.436587095621628407e+01, 7.942447044642412379e+01, 2.190738191278812508e+01, 4.282417564411567239e-04, 1.185580403900000084e-05, 3.100000000000000000e+01, 1.807732874200000168e-05, 4.100000000000000000e+01, 5.307441462000000053e-06, nan, 1.141088428300000015e-05, 2.700000000000000000e+01, 1.624983552600000017e-05, 3.100000000000000000e+01, 3.870736963003924636e-11, 4.288105243985409011e-11, 1.979535892791001580e-13, 1.930751270874742643e-11, 1.630700211439058177e-10, 4.444148172493182097e-11, 3.339731454526028154e-12, 3.725201426921643814e-11, 1.197359878518624236e-10, 2.341544913213124427e-11
6.047175794658537029e+01, 7.957100358651177885e+01, 2.293693897171030116e+01, 1.084410899522570641e-03, 1.324575718799999959e-05, 3.300000000000000000e+01, 2.043791364200000144e-05, 4.500000000000000000e+01, 5.517511451000000253e-06, nan, 1.176597086299999953e-05, 3.300000000000000000e+01, 1.803572953000000099e-05, 3.700000000000000000e+01, 5.172711445881387948e-11, 5.972578217145866131e-11, 2.189767567657005906e-12, 2.294383503712497827e-11, 2.226184015411976277e-10, 7.520259156225027450e-11, 5.770488507945230458e-12, 3.904324502341137704e-11, 1.567057838734024793e-10, 3.930987374242163390e-11
5.969186798952176076e+01, 7.892394045461763596e+01, 2.283954118587938709e+01, 8.702309810143497729e-04, 1.333631206300000078e-05, 3.500000000000000000e+01, 2.035565441999999918e-05, 4.400000000000000000e+01, 5.515821513999999677e-06, nan, 1.283865383399999961e-05, 3.400000000000000000e+01, 1.943658984600000019e-05, 3.500000000000000000e+01, 4.927116712477429190e-11, 6.116007242699832388e-11, 2.476637128914175839e-13, 3.721338902976338486e-11, 2.202206406780004221e-10, 5.650529780992433881e-11, 8.446796911817995997e-13, 5.362387318683658177e-11, 1.937877909532141039e-10, 4.353275961844647073e-11
5.593503505722961222e+01, 7.866777121647103854e+01, 2.341049770094778282e+01, 5.287180297426708527e-04, 1.244308765300000035e-05, 3.200000000000000000e+01, 1.880944324999999983e-05, 4.200000000000000000e+01, 5.295746067000000315e-06, nan, 1.131857325600000075e-05, 3.300000000000000000e+01, 1.673678667199999951e-05, 4.000000000000000000e+01, 4.053048358745321707e-11, 5.108449174696499311e-11, 1.264532629060272749e-12, 1.843585126576155576e-11, 1.826200115538221047e-10, 5.611313326700954585e-11, 4.295905290326671765e-12, 3.627444734855764710e-11, 1.308974101252587187e-10, 2.935703662132237474e-11
5.421322370404573121e+01, 7.976423281954065203e+01, 2.253301416289436432e+01, 5.470485609364958857e-04, 1.184428263300000025e-05, 3.100000000000000000e+01, 1.805458287799999983e-05, 4.200000000000000000e+01, 5.303671764999999683e-06, nan, 1.207567810000000003e-05, 2.800000000000000000e+01, 1.806783923899999892e-05, 3.300000000000000000e+01, 3.856782913304705408e-11, 4.277959052659972386e-11, 5.354386214814798683e-14, 3.873265682808622021e-11, 1.625857342116268803e-10, 3.574730234439122542e-11, 1.757311069622966748e-16, 4.586006980128013831e-11, 1.629239713043195045e-10, 3.590599511574176433e-11
7.128361748649103902e+01, 8.141050377545697359e+01, 2.194622730137212230e+01, 4.470173016840110172e-05, 5.631761847000000214e-06, 2.100000000000000000e+01, 6.264891611999999579e-06, 2.300000000000000000e+01, 3.969441652999999856e-06, nan, 5.328803683999999935e-06, 3.400000000000000000e+01, 7.095562120999999585e-06, 3.600000000000000000e+01, 4.008532993289544133e-13, 2.763308427380198647e-12, 9.178364852833473264e-14, 2.142711242162473167e-12, 5.269090514273100024e-12, 8.762606089473324697e-13, 6.900134945223191131e-13, 1.847865131324445142e-12, 9.772629180448537377e-12, 3.121435374710681698e-12
6.373594167102315566e+01, 8.115628289733466261e+01, 2.122211261029697482e+01, 3.144534535088529953e-04, 1.238092454299999926e-05, 3.300000000000000000e+01, 1.747373601300000103e-05, 4.100000000000000000e+01, 5.355992155999999971e-06, nan, 1.103254961799999919e-05, 3.100000000000000000e+01, 1.555618377700000100e-05, 3.400000000000000000e+01, 2.593672866896357752e-11, 4.934967504192150955e-11, 1.818114938368755766e-12, 1.008227120310227778e-11, 1.468397161838612584e-10, 4.148888217513312000e-11, 3.677006577788599866e-12, 3.222330461938787366e-11, 1.040439091051186273e-10, 2.046326600447165238e-11
5.408059679903341532e+01, 8.090665916178143391e+01, 1.902361003485426849e+01, 1.386589500887325643e-05, 1.136557363299999962e-05, 3.100000000000000000e+01, 1.648932998699999944e-05, 3.900000000000000000e+01, 5.193531059999999926e-06, nan, 7.910901457999999927e-06, 3.400000000000000000e+01, 9.820500666000000760e-06, 3.500000000000000000e+01, 2.625287917515537287e-11, 3.809410952292445608e-11, 1.193475983671922817e-11, 2.387250473354179397e-12, 1.275950733992143176e-10, 7.358943602716109461e-11, 4.447328451262930501e-11, 7.384101879926677915e-12, 2.140884773484780158e-11, 3.646569135194230597e-12
5.122054708281140734e+01, 7.897716513772661528e+01, 2.367430429787212276e+01, 1.740022064740662027e-04, 1.032841637299999923e-05, 3.000000000000000000e+01, 1.250260369300000011e-05, 3.400000000000000000e+01, 4.805006303000000259e-06, nan, 7.423654231999999747e-06, 4.000000000000000000e+01, 1.098388131900000051e-05, 4.500000000000000000e+01, 4.727090502448785900e-12, 3.050805880137739514e-11, 8.437643095786901108e-12, 4.296342954347846117e-13, 5.925300557853482351e-11, 2.579572762739219566e-11, 2.306517649288194530e-12, 6.857316976055986502e-12, 3.817849646334900247e-11, 1.267521691100851058e-11
6.829775398094936634e+01, 7.932203009078781974e+01, 2.459779422799061166e+01, 1.463173758530791847e-04, 8.665483809999999801e-06, 2.800000000000000000e+01, 1.013683290599999981e-05, 3.000000000000000000e+01, 4.946253217000000417e-06, nan, 4.618742846999999605e-06, 3.900000000000000000e+01, 7.122707757999999986e-06, 4.400000000000000000e+01, 2.164868162300017367e-12, 1.383267620390712725e-11, 1.637611242162216916e-11, 2.380157946624706329e-12, 2.694211750785933106e-11, 3.044931789923462463e-11, 9.084950407806020042e-12, 1.072630424575374287e-13, 4.736954369039519094e-12, 6.269840275519239635e-12
5.656081194485658870e+01, 7.934066687918841865e+01, 2.118453083497498213e+01, 3.894966048866724067e-04, 1.262845146000000083e-05, 3.300000000000000000e+01, 1.892023569400000065e-05, 4.100000000000000000e+01, 5.537903958000000121e-06, nan, 1.020130933400000025e-05, 4.000000000000000000e+01, 1.535526204799999973e-05, 4.700000000000000000e+01, 3.958654884721096561e-11, 5.027586387811844912e-11, 5.891018899803802539e-12, 7.435495982828900255e-12, 1.790868026923527586e-10, 7.601967687110286261e-11, 1.270903709667454055e-11, 2.174734970090570224e-11, 9.638051986728841941e-11, 2.656322857814796192e-11
5.859822252407745680e+01, 8.023432691899419922e+01, 2.245465595287464566e+01, 1.009509624116041631e-03, 1.337466761399999966e-05, 3.500000000000000000e+01, 2.028289889699999994e-05, 4.400000000000000000e+01, 5.521036206999999897e-06, nan, 1.068235280099999977e-05, 3.500000000000000000e+01, 1.657980063999999899e-05, 3.700000000000000000e+01, 4.772365945941983135e-11, 6.167952627701678840e-11, 7.248559052299224668e-12, 1.027287771435591262e-11, 2.179125900784140169e-10, 9.217048534142084531e-11, 1.371293670099644491e-11, 2.663918898349975812e-11, 1.222962707845857602e-10, 3.477989101372576022e-11
6.289260748864439421e+01, 7.885733831470889754e+01, 2.352285536611331196e+01, 6.751708655066258977e-04, 1.273620841600000017e-05, 3.400000000000000000e+01, 1.875213632600000112e-05, 4.300000000000000000e+01, 5.409815162000000011e-06, nan, 1.121847596300000040e-05, 3.100000000000000000e+01, 1.706256839599999919e-05, 3.700000000000000000e+01, 3.619138861831697776e-11, 5.367603811225670962e-11, 2.303511798889396508e-12, 1.871739067654559148e-11, 1.780175340433223771e-10, 5.675603846503730230e-11, 2.854639790084491412e-12, 3.374054030107396771e-11, 1.357866579324974610e-10, 3.415341636544784593e-11
5.281104263099210527e+01, 7.896903300216928301e+01, 2.504045103599757027e+01, 1.257663551217883956e-04, 1.117148566699999946e-05, 3.200000000000000000e+01, 1.541918085599999885e-05, 3.900000000000000000e+01, 4.922783802000000014e-06, nan, 7.550166171000000361e-06, 4.000000000000000000e+01, 1.141414143800000030e-05, 4.500000000000000000e+01, 1.804291441865373911e-11, 3.904627499765446984e-11, 1.311395489210968799e-11, 5.888182319960484753e-14, 1.101743511152198523e-10, 6.192139211274562879e-11, 1.604034073973376601e-11, 6.903138112932054173e-12, 4.213772395845551349e-11, 1.493030486398772137e-11
5.673853200032490207e+01, 7.724396819446731399e+01, 2.222064019706500915e+01, 1.468552910217966025e-04, 1.238614920400000006e-05, 3.300000000000000000e+01, 1.865567445200000003e-05, 4.300000000000000000e+01, 5.289348304000000219e-06, nan, 1.065739825699999973e-05, 3.500000000000000000e+01, 1.588166849000000145e-05, 3.900000000000000000e+01, 3.930694683530946421e-11, 5.036458301424080965e-11, 2.988579836753398090e-12, 1.221865507879796014e-11, 1.786586746947084941e-10, 6.397242209150367791e-11, 7.695109077211538237e-12, 2.881596029790329556e-11, 1.121972469227430803e-10, 2.729299946740989150e-11
5.761012997979756989e+01, 8.092765202534843638e+01, 2.228274726311754250e+01, 7.452218478167735045e-04, 1.325104527199999975e-05, 3.500000000000000000e+01, 1.962237010200000055e-05, 4.100000000000000000e+01, 5.490116806000000361e-06, nan, 1.322663650200000019e-05, 3.400000000000000000e+01, 2.027799853100000036e-05, 3.700000000000000000e+01, 4.059378008937454189e-11, 6.023201065436910732e-11, 5.957880529128781813e-16, 4.937807210417073214e-11, 1.997205832223028672e-10, 4.090540828216896484e-11, 4.298486369130077695e-13, 5.985373700659593585e-11, 2.186814459125889641e-10, 4.972170646402299760e-11
5.023894574892614173e+01, 9.425835996979303388e+01, 6.339976977446607265e+01, 2.000000000000000439e-07, 1.416809459999999992e-07, 7.000000000000000000e+00, 1.017575599999999958e-07, 1.500000000000000000e+01, 1.885748700000000110e-07, nan, 9.318025599999999351e-08, 1.600000000000000000e+01, 6.042168899999999351e-08, 2.700000000000000000e+01, 1.593876749704996364e-15, 2.199040108117777006e-15, 2.352316930476100524e-15, 6.603066848192049927e-15, 7.537245315636102734e-15, 7.357014390841604350e-17, 1.708654231328641242e-15, 9.100132380208999415e-15, 1.642323780041876702e-14, 1.073123711893488922e-15
8.672894054624647708e+01, 9.402096893547673062e+01, 7.507648618863520085e+01, 2.000000000000000439e-07, 2.056253710000000123e-07, 1.000000000000000000e+01, 1.175548670000000034e-07, 1.400000000000000000e+01, 4.327293780000000046e-07, nan, 1.200881129999999960e-07, 5.000000000000000000e+00, 1.037754120000000001e-07, 1.600000000000000000e+01, 7.756413674814017640e-15, 5.157622999545604435e-14, 7.316622506158567372e-15, 1.037341414830168336e-14, 9.933497238408910997e-14, 6.417335296515962759e-18, 1.898733800970250839e-16, 9.774456058080022479e-14, 1.082107117471291711e-13, 2.661042139154008660e-16
6.995750602247512973e+01, 9.679655666042270923e+01, 9.944007896476793462e+01, 2.000000000000000439e-07, 8.912452799999999413e-08, 4.000000000000000000e+00, 7.861081000000000060e-08, 1.000000000000000000e+01, 3.105295229999999790e-07, nan, 1.317749790000000036e-07, 7.000000000000000000e+00, 8.884804299999999972e-08, 1.300000000000000000e+01, 1.105382661835238592e-16, 4.902017181095001062e-14, 1.819060970503401965e-15, 7.644395522499691421e-20, 5.378628943957635278e-14, 2.826428865460561318e-15, 1.048009394962889793e-16, 3.195318700064792558e-14, 4.914267857499039237e-14, 1.842721834348096154e-15
4.518216826697596389e+01, 7.086977818420836073e+00, 2.927940314405188360e+01, 2.000000000000000439e-07, 1.418283250000000055e-07, 6.000000000000000000e+00, 1.352409310000000010e-07, 1.700000000000000000e+01, 3.652347239999999793e-07, nan, 1.129507819999999934e-07, 1.000000000000000000e+01, 7.452566200000000651e-08, 1.300000000000000000e+01, 4.339375971123606246e-17, 4.991041911414718765e-14, 8.339124897168497389e-16, 4.529648446891568580e-15, 5.289714481852683720e-14, 4.968507424422012875e-16, 3.686343889742360348e-15, 6.364718739105936014e-14, 8.451175872891983003e-14, 1.476489847014399004e-15
1.523547056877304584e+01, 4.174863747960117877e+01, 1.312893284732560240e+01, 2.000000000000000439e-07, 3.865309399999999895e-08, 3.000000000000000000e+00, 2.621066999999999961e-08, 6.000000000000000000e+00, 1.885748700000000110e-07, nan, 8.492916529999999646e-07, 6.000000000000000000e+00, 1.223455116999999941e-06, 8.000000000000000000e+00, 1.548139149957759755e-16, 2.247653891899418103e-14, 6.571348733375963165e-13, 1.403755833704892208e-12, 2.636213344164000558e-14, 6.774623045762462178e-13, 1.433394265872335639e-12, 4.365466673378690432e-13, 1.070977125630780655e-12, 1.399982977924792717e-13
6.041178040208819766e+01, 3.828080591578540748e+01, 8.953858842882100078e+01, 2.000000000000000439e-07, 3.057322049999999770e-07, 1.200000000000000000e+01, 1.846315020000000019e-07, 2.000000000000000000e+01, 7.106439560000000197e-07, nan, 1.865693989999999994e-07, 1.600000000000000000e+01, 9.659189499999999859e-08, 1.900000000000000000e+01, 1.466538026709420170e-14, 1.639535260978860333e-13, 1.419977433379363052e-14, 4.373966926689609381e-14, 2.766891017631020945e-13, 3.755444782608990107e-18, 7.750972400714449398e-15, 2.746541412947462540e-13, 3.770599336183477663e-13, 8.095951226070016373e-15
9.677946717985018665e+01, 5.468849016694221632e+01, 2.748235698675965821e+01, 2.000000000000000439e-07, 5.502395400000000212e-08, 3.000000000000000000e+00, 6.473354400000000271e-08, 1.100000000000000000e+01, 1.885748700000000110e-07, nan, 6.004261400000000638e-08, 7.000000000000000000e+00, 3.669377100000000067e-08, 1.200000000000000000e+01, 9.427613796810000895e-17, 1.783584716443905858e-14, 2.518694819560004368e-17, 3.359956088134890429e-16, 1.533667402543828092e-14, 2.200482426489996578e-17, 7.862288698915291253e-16, 1.652054083244953685e-14, 2.306786823344780828e-14, 5.451684694386492631e-16
5.922304187618367877e+01, 8.967611582244097690e+01, 4.067333458357482812e+01, 2.000000000000000439e-07, 1.270320799999999946e-07, 6.000000000000000000e+00, 1.090989810000000003e-07, 1.500000000000000000e+01, 3.043084079999999986e-07, nan, -4.538495770000000050e-07, 0.000000000000000000e+00, -1.729168399999999879e-07, 0.000000000000000000e+00, 3.215960397438008181e-16, 3.142689646916358358e-14, 3.374234994390656137e-13, 8.996935460916639021e-14, 3.810672038966833133e-14, 3.169110789542793875e-13, 7.953292329430404917e-14, 5.748035302192601071e-13, 2.277439373286614793e-13, 7.892320271831116609e-14
5.520782766919708706e+01, 2.716527676061458862e+01, 4.554441494500269982e+01, 2.000000000000000439e-07, 2.815307340000000226e-07, 1.200000000000000000e+01, 1.850612639999999967e-07, 2.400000000000000000e+01, 4.642863480000000241e-07, nan, 1.982419939999999875e-07, 1.800000000000000000e+01, 1.177655179999999958e-07, 2.900000000000000000e+01, 9.306358642080905683e-15, 3.339961444851699828e-14, 6.937014210787606142e-15, 2.681904597152666609e-14, 7.796664753480708856e-14, 1.737316433328997456e-16, 4.528717429696516163e-15, 7.077959829527733797e-14, 1.200766856238889501e-13, 6.476463189378574571e-15
4.017135353795986674e+01, 2.484134650829710012e+01, 5.058663838253083611e+01, 2.000000000000000439e-07, 2.826416289999999750e-07, 1.200000000000000000e+01, 1.766900259999999910e-07, 2.200000000000000000e+01, 5.329466649999999902e-07, nan, 2.189113429999999941e-07, 1.200000000000000000e+01, 1.614990699999999983e-07, 2.700000000000000000e+01, 1.122574217826960487e-14, 6.265261104696129997e-14, 4.061549353641793742e-15, 1.467551960106847655e-14, 1.269187928315763412e-13, 1.782639609214489173e-15, 2.307651441939358008e-16, 9.861818346364368779e-14, 1.379733158312840342e-13, 3.296169091026528368e-15
3.103808259798114122e+01, 3.730348638807474515e+01, 5.249704422542642845e+01, 2.000000000000000439e-07, 2.616503579999999921e-07, 1.000000000000000000e+01, 2.506568370000000100e-07, 2.700000000000000000e+01, 3.095567779999999859e-07, nan, 3.359349720000000012e-07, 1.500000000000000000e+01, 2.082333399999999984e-07, 2.300000000000000000e+01, 1.208575039774406157e-16, 2.295025077216399219e-15, 5.518203877128997242e-15, 2.853377812012323261e-15, 3.469203049803478075e-15, 7.272360309078223573e-15, 1.799753097709009823e-15, 6.958091187016368322e-16, 1.026643908813984133e-14, 1.630770681546342331e-14
7.505950229289875608e+01, 3.335074657912753082e+01, 9.241587666207635721e+01, 2.000000000000000439e-07, 2.282511869999999870e-07, 8.000000000000000000e+00, 1.512473469999999925e-07, 1.600000000000000000e+01, 4.464238600000000226e-07, nan, 9.068248500000000338e-08, 2.000000000000000000e+00, 4.418361999999999843e-08, 3.000000000000000000e+00, 5.929591374745599386e-15, 4.759931524396494489e-14, 1.892514776996480012e-14, 3.388086922129948859e-14, 8.712917382683918803e-14, 3.668102509079042884e-15, 1.146264163913052868e-14, 1.265519258868906193e-13, 1.617972106752576013e-13, 2.162144446288225294e-15
8.623185468359024242e+01, 4.869029597552854582e+00, 2.536425242568227745e+01, 2.000000000000000439e-07, 1.572760710000000044e-07, 7.000000000000000000e+00, 9.183597199999999365e-08, 1.300000000000000000e+01, 2.978485160000000004e-07, nan, 1.371472180000000005e-07, 1.700000000000000000e+01, 1.115063769999999971e-07, 3.700000000000000000e+01, 4.282406557129802104e-15, 1.976061229327802415e-14, 4.051707230956091654e-16, 2.094864888853636594e-15, 4.244116828535193338e-14, 2.053109014072516637e-15, 3.869248328640251418e-16, 2.582490717888480382e-14, 3.472339276709531542e-14, 6.574527271872812055e-16
4.461355126592019360e+01, 1.046278887424740844e+01, 3.484759890334970578e+01, 2.000000000000000439e-07, 2.023321230000000109e-07, 9.000000000000000000e+00, 1.534610719999999967e-07, 1.900000000000000000e+01, 3.652347239999999793e-07, nan, 7.451305099999999997e-08, 4.000000000000000000e+00, 4.469890599999999859e-08, 6.000000000000000000e+00, 2.388379625844602249e-15, 2.653725741256518920e-14, 1.633771516694118793e-14, 2.484823110176909244e-14, 4.484807968141709523e-14, 6.232790019816440795e-15, 1.182920875301155600e-14, 8.451909115191891710e-14, 1.027432106209290940e-13, 8.888832420810250945e-16
