x, y, z,true densities,mbe (breiman),num used patterns (mbe (breiman)),mbe (silverman),num used patterns (mbe (silverman)),parzen,num used patterns (parzen),sambe (breiman),num used patterns (sambe (breiman)),sambe (silverman),num used patterns (sambe (silverman)),squared[mbe (breiman) - mbe (silverman)],squared[mbe (breiman) - parzen],squared[mbe (breiman) - sambe (breiman)],squared[mbe (breiman) - sambe (silverman)],squared[mbe (silverman) - parzen],squared[mbe (silverman) - sambe (breiman)],squared[mbe (silverman) - sambe (silverman)],squared[parzen - sambe (breiman)],squared[parzen - sambe (silverman)],squared[sambe (breiman) - sambe (silverman)]
9.008842208704466259e+01, 1.968911382830152945e+01, 8.009740016626878401e+01, 1.199560946629875738e-02, 1.374052679000000082e-05, 3.500000000000000000e+01, 2.183884559700000015e-05, 3.700000000000000000e+01, 5.363881372000000198e-06, nan, 3.915568979999999961e-06, 3.200000000000000000e+01, 6.200047232999999639e-06, 3.500000000000000000e+01, 6.558276749980989651e-11, 7.016818845890040647e-11, 9.652979596828000188e-11, 5.685883194953493455e-11, 2.714244462150298646e-10, 3.212438446894990261e-10, 2.445720142698490644e-10, 2.097608784820762493e-12, 6.991733471018703903e-13, 5.218840888429930452e-12
6.089229475502420996e+01, 7.380029412270648947e+01, 2.737355287927707437e+01, 3.516962349071643383e-06, 1.074065435399999973e-05, 3.300000000000000000e+01, 1.485645569500000072e-05, 4.500000000000000000e+01, 4.922742010000000032e-06, nan, 4.674910450000000339e-06, 3.700000000000000000e+01, 5.609659077999999838e-06, 4.100000000000000000e+01, 1.693982067857740670e-11, 3.384810404246757121e-11, 3.679324910891315670e-11, 2.632711252233431428e-11, 9.867866757555630424e-11, 1.036638635759821402e-10, 8.550324767616267049e-11, 6.142048213203344843e-14, 4.718550583097163228e-13, 8.737549975478814839e-13
6.087227518709896401e+01, 7.854117006067835405e+01, 2.212580167704754430e+01, 7.884166803248776048e-04, 1.315807757099999949e-05, 3.500000000000000000e+01, 2.023315532700000163e-05, 4.700000000000000000e+01, 5.357994306999999983e-06, nan, 1.185687349800000014e-05, 5.200000000000000000e+01, 1.556344271000000007e-05, 5.400000000000000000e+01, 5.005672525344602897e-11, 6.084129892533290087e-11, 1.693132039591787541e-12, 5.785781451916492297e-12, 2.212704153709275252e-10, 7.016209727883561361e-11, 2.180621592536900255e-11, 4.223543073921281672e-11, 1.041511771062952658e-10, 1.373865532334630043e-11
6.110404017748435024e+01, 7.974038369986367059e+01, 1.845925148918759717e+01, 1.272562548222482795e-04, 1.259663012000000065e-05, 3.600000000000000000e+01, 1.911713472900000040e-05, 4.700000000000000000e+01, 5.246517068999999637e-06, nan, 6.992213016000000361e-06, 4.100000000000000000e+01, 1.060417720999999933e-05, 5.000000000000000000e+01, 4.251698035599023747e-11, 5.402416186248054122e-11, 3.140949107560774743e-11, 3.969868598567473758e-12, 1.923940342699038993e-10, 1.470137265463788350e-10, 7.247044572029865517e-11, 3.047454339372229193e-12, 2.870452218646013724e-11, 1.304628533873806266e-11
6.461634637706248441e+01, 7.975282357615068918e+01, 2.528117553218682545e+01, 7.984258925410652667e-05, 1.200863227499999997e-05, 3.400000000000000000e+01, 1.813651641000000163e-05, 4.800000000000000000e+01, 5.240911939999999775e-06, nan, 1.228629437999999994e-05, 3.400000000000000000e+01, 1.788307382599999879e-05, 3.900000000000000000e+01, 3.755096397198472032e-11, 4.580203853277251795e-11, 7.709624455303101521e-14, 3.450906353611527219e-11, 1.662966146466840196e-10, 3.422509780029734072e-11, 6.423314338459849751e-14, 4.963741372586035342e-11, 1.598242571518310618e-10, 3.132394016716805243e-11
5.845252949653571761e+01, 8.343544353236448785e+01, 2.364028395329118837e+01, 2.637940158831287717e-04, 1.261314551099999917e-05, 3.400000000000000000e+01, 1.935707181099999836e-05, 4.600000000000000000e+01, 5.361917952999999655e-06, nan, 1.114281382800000004e-05, 3.800000000000000000e+01, 1.699636632300000121e-05, 4.800000000000000000e+01, 4.548054193983168068e-11, 5.258030109789863515e-11, 2.161875258033609772e-12, 1.921262468674995646e-11, 1.958643315090922455e-10, 6.747403421127919877e-11, 5.572930401073304803e-12, 3.341875711759202087e-11, 1.353603888741957000e-10, 3.426407681172073661e-11
6.136141620156873699e+01, 7.766274241958493008e+01, 2.570820319835919321e+01, 2.626448628792365158e-04, 1.251440248699999937e-05, 3.300000000000000000e+01, 1.924997158699999988e-05, 4.900000000000000000e+01, 5.145895157000000261e-06, nan, 9.780887583000000195e-06, 3.800000000000000000e+01, 1.497228387799999996e-05, 4.500000000000000000e+01, 4.536789110087481609e-11, 5.429490027226371861e-11, 7.472103730390125126e-12, 6.041180932224097911e-12, 1.989249719432815411e-10, 8.966355187480866908e-11, 1.829861213572966682e-11, 2.148315478907736611e-11, 9.655791529619601195e-11, 2.695059549173972525e-11
6.154248030801392133e+01, 8.291101666555913141e+01, 2.159555352081947532e+01, 3.151855715581835388e-04, 1.282384872999999946e-05, 3.600000000000000000e+01, 1.961906801800000142e-05, 4.600000000000000000e+01, 5.288814510000000414e-06, nan, 1.093371098699999933e-05, 3.600000000000000000e+01, 1.647120483500000065e-05, 4.500000000000000000e+01, 4.617500517200725287e-11, 5.677674069657099291e-11, 3.572620687513134492e-12, 1.330320655668077899e-11, 2.053561656035463419e-10, 7.543542675594116491e-11, 9.909042618886896422e-12, 3.186485623604699853e-11, 1.250458533806536037e-10, 3.066383811663786201e-11
5.892439066410083370e+01, 8.515171435051811955e+01, 2.062973256316925585e+01, 4.079211296433559055e-05, 1.190218117300000037e-05, 3.400000000000000000e+01, 1.753924544199999918e-05, 4.300000000000000000e+01, 5.252078056000000098e-06, nan, 9.321745415000000145e-06, 3.100000000000000000e+01, 1.264720950000000080e-05, 3.400000000000000000e+01, 3.177649357283649142e-11, 4.422387146673312132e-11, 6.658648701165035993e-12, 5.550672080324196078e-13, 1.509744823715820284e-10, 6.752730669374498731e-11, 2.393201565781981044e-11, 1.656219241291003512e-11, 5.468796907403753531e-11, 1.105871138062489140e-11
5.969600722776252866e+01, 8.254216636981199429e+01, 2.321851967090939084e+01, 5.870815125337068129e-04, 1.303442118599999965e-05, 3.500000000000000000e+01, 1.994708295099999881e-05, 4.500000000000000000e+01, 5.326023323999999818e-06, nan, 7.693834919999999544e-06, 4.000000000000000000e+01, 1.195261786399999929e-05, 4.900000000000000000e+01, 4.778489267729290255e-11, 5.941939759888616381e-11, 2.852186166458782361e-11, 1.170298427490236393e-12, 2.137753846162893468e-10, 1.501420873092053676e-10, 6.391147202726190727e-11, 5.606531754152065540e-12, 4.391175519755780613e-11, 1.813723216410530502e-11
6.130352405566200957e+01, 7.910680481702191003e+01, 2.382747012070108994e+01, 8.264787921540053253e-04, 1.298846870800000066e-05, 3.400000000000000000e+01, 2.017972159300000082e-05, 4.700000000000000000e+01, 5.345198703999999619e-06, nan, 1.019086501399999963e-05, 4.400000000000000000e+01, 1.445304770100000050e-05, 4.800000000000000000e+01, 5.171411805602082701e-11, 5.841957635404617949e-11, 7.826586428682451407e-12, 2.144991626736893757e-12, 2.200630693442649404e-10, 9.977725575583160803e-11, 3.279479386531443201e-11, 2.348048198786901471e-11, 8.295291335215392511e-11, 1.816620125736254702e-11
5.707851714509104113e+01, 8.370769291520419131e+01, 2.273577716259616466e+01, 1.216999588364867048e-04, 1.237751642499999941e-05, 3.400000000000000000e+01, 1.849279327699999859e-05, 4.500000000000000000e+01, 5.324373231000000204e-06, nan, 9.805811933000000186e-06, 3.700000000000000000e+01, 1.501650673399999937e-05, 4.200000000000000000e+01, 3.739661097660701875e-11, 4.974682891506850784e-11, 6.613663994172974440e-12, 6.964269850995915446e-12, 1.734072865078946048e-10, 7.546364487100402145e-11, 1.208456812904288543e-11, 2.008329283978344315e-11, 9.393745183997503789e-11, 2.715134030916842091e-11
5.847907529904932034e+01, 8.149007787047918328e+01, 2.196979923681994507e+01, 6.493179331765342593e-04, 1.313136689199999993e-05, 3.500000000000000000e+01, 2.014974793000000040e-05, 4.600000000000000000e+01, 5.347571502999999914e-06, nan, 9.850206091999999804e-06, 3.700000000000000000e+01, 1.511505476300000068e-05, 4.100000000000000000e+01, 4.925767239455796608e-11, 6.058747065781767720e-11, 1.076601619545664064e-11, 3.935017569552515786e-12, 2.191044269760345367e-10, 1.060805620727124313e-10, 2.534813528583648807e-11, 2.027371824205919938e-11, 9.540372923438021987e-11, 2.771863152853047458e-11
5.701650735838848050e+01, 7.698864811054770030e+01, 2.455132393037947836e+01, 1.482415132110950057e-04, 1.250115868399999947e-05, 3.600000000000000000e+01, 1.906479103600000093e-05, 4.700000000000000000e+01, 5.126107204999999702e-06, nan, 7.353606520000000137e-06, 3.900000000000000000e+01, 1.079305452899999975e-05, 5.000000000000000000e+01, 4.308126965222107290e-11, 5.439138431790008514e-11, 2.649729328110107533e-11, 2.917619804328263074e-12, 1.942869069405808895e-10, 1.371518427677981465e-10, 6.842162484123658423e-11, 4.961753198325471165e-12, 3.211429197299075850e-11, 1.182980260661406209e-11
5.964318294490158934e+01, 7.970103422388362446e+01, 2.540990841249226762e+01, 6.220285595384051399e-04, 1.288646584699999966e-05, 3.300000000000000000e+01, 1.997981859200000107e-05, 4.900000000000000000e+01, 5.214206010000000398e-06, nan, 1.142822484099999992e-05, 4.100000000000000000e+01, 1.681032380300000070e-05, 4.800000000000000000e+01, 5.031565316499905297e-11, 5.886357100644326274e-11, 2.126466831579891093e-12, 1.539666125886450675e-11, 2.180233149217167072e-10, 7.312975568214226426e-11, 1.004569721749815717e-11, 3.861403003202260065e-11, 1.344699478691311844e-10, 2.896698923676148474e-11
5.748034089281874515e+01, 7.836615487494745480e+01, 2.213938258350351873e+01, 4.282417564411559107e-04, 1.288847012900000073e-05, 3.500000000000000000e+01, 1.992725565100000079e-05, 4.700000000000000000e+01, 5.314397335999999966e-06, nan, 1.260953988600000020e-05, 4.200000000000000000e+01, 1.782770955000000055e-05, 4.900000000000000000e+01, 4.954450162471681434e-11, 5.736657867366283159e-11, 7.780208046003934344e-14, 2.439608605796041326e-11, 2.135356281342646772e-10, 5.354896401732954525e-11, 4.408093830224302949e-12, 5.321910482482050266e-11, 1.565829825650416154e-10, 2.722929464228987621e-11
6.021097656749812188e+01, 7.990570176820443749e+01, 2.235850073594210485e+01, 1.084410899522568689e-03, 1.329005673100000073e-05, 3.600000000000000000e+01, 2.048140338700000064e-05, 4.700000000000000000e+01, 5.382191464999999751e-06, nan, 1.227255266799999986e-05, 3.700000000000000000e+01, 1.906437133299999920e-05, 4.700000000000000000e+01, 5.171546672676238230e-11, 6.253433306520926159e-11, 1.035314518221509683e-12, 3.334270912287040140e-11, 2.279862006654669672e-10, 6.738523012682683293e-11, 2.007979842063462947e-12, 4.747707750780760599e-11, 1.872020459403044841e-10, 4.612880077824237023e-11
5.986219917570539906e+01, 7.976005810786853090e+01, 2.139091567029101881e+01, 8.702309810143481466e-04, 1.324301669700000084e-05, 3.600000000000000000e+01, 2.053527675700000000e-05, 4.800000000000000000e+01, 5.374231594999999667e-06, nan, 9.573197559000000238e-06, 3.900000000000000000e+01, 1.482400217299999917e-05, 4.700000000000000000e+01, 5.317705678267119117e-11, 6.191777898145716508e-11, 1.346757250563106672e-11, 2.499515075322941147e-12, 2.298572904042036104e-10, 1.201671803432243111e-10, 3.261865737384438100e-11, 1.763131516683045295e-11, 8.929816397683444942e-11, 2.757094909440367731e-11
5.818209241236237261e+01, 8.061383723680637559e+01, 2.100785331224213337e+01, 5.287180297426699854e-04, 1.309943133800000028e-05, 3.600000000000000000e+01, 2.022578388499999858e-05, 4.800000000000000000e+01, 5.440068041000000234e-06, nan, 1.034909222300000085e-05, 3.900000000000000000e+01, 1.601220591100000056e-05, 5.400000000000000000e+01, 5.078490062413336572e-11, 5.866584611543069794e-11, 7.564365247498979525e-12, 8.484255713115333506e-12, 2.186173930195125487e-10, 9.754903818622027837e-11, 1.775423934297792778e-11, 2.409851841946077502e-11, 1.117700991422881237e-10, 3.207085664321295784e-11
5.741207496633236218e+01, 7.930169329763651831e+01, 2.264744583404814904e+01, 5.470485609364958857e-04, 1.296212516200000038e-05, 3.500000000000000000e+01, 2.008699434300000131e-05, 4.700000000000000000e+01, 5.329247636000000159e-06, nan, 1.258424539500000018e-05, 4.100000000000000000e+01, 1.818889004699999877e-05, 4.900000000000000000e+01, 5.076376084636362260e-11, 5.826081932691586799e-11, 1.427931183079744498e-13, 2.731907116306904745e-11, 2.177910878679693981e-10, 5.629124177671512404e-11, 3.602799918493665402e-12, 5.263499248309501958e-11, 1.653704029387898754e-10, 3.141204167519218506e-11
6.504618714637986443e+01, 7.842424227942261439e+01, 2.510919510153752299e+01, 4.470173016840062739e-05, 1.181578615600000062e-05, 3.500000000000000000e+01, 1.768944808799999952e-05, 4.700000000000000000e+01, 5.203692611000000238e-06, nan, 8.463317728000000709e-06, 3.500000000000000000e+01, 1.287048635600000075e-05, 4.100000000000000000e+01, 3.449990449142595974e-11, 4.371978104783067354e-11, 1.123904456073679056e-11, 1.112392511880040354e-12, 1.558940898314354673e-10, 8.512148141971371219e-11, 2.322239217448042759e-11, 1.062515590337726696e-11, 5.877972632837113490e-11, 1.942313531562740278e-11
6.167076390727638824e+01, 7.734143825865899657e+01, 2.472904622127632024e+01, 3.144534535088524532e-04, 1.259012219200000084e-05, 3.300000000000000000e+01, 1.941200705600000000e-05, 4.800000000000000000e+01, 5.161901255999999976e-06, nan, 9.746577967000000217e-06, 3.800000000000000000e+01, 1.489524631999999960e-05, 4.500000000000000000e+01, 4.653811309767228919e-11, 5.517846627402872630e-11, 8.085743759530854162e-12, 5.313597245487754320e-12, 2.030655153111936752e-10, 9.342051947448736366e-11, 2.040112754627126542e-11, 2.101926054438577994e-11, 9.473800613489317617e-11, 2.650878580918372527e-11
5.735276241128177332e+01, 7.405391011195904127e+01, 2.435577167255291542e+01, 1.386589500887332928e-05, 1.164994348800000025e-05, 3.500000000000000000e+01, 1.689646788700000001e-05, 4.600000000000000000e+01, 4.950907032999999892e-06, nan, 5.949707441999999652e-06, 2.800000000000000000e+01, 7.137247276000000008e-06, 3.300000000000000000e+01, 2.752601826930230935e-11, 4.487708942541897369e-11, 3.249269098011772355e-11, 2.036442710179915119e-11, 1.426964241166172017e-10, 1.198315642402165968e-10, 9.524238693416722862e-11, 9.976022570185667075e-13, 4.780083658161299209e-12, 1.410250857336748378e-12
5.607370929438149432e+01, 8.100832010999531008e+01, 2.147050513530892601e+01, 1.740022064740665280e-04, 1.257394645300000070e-05, 3.400000000000000000e+01, 1.926802739200000027e-05, 4.600000000000000000e+01, 5.364687613000000345e-06, nan, 6.653738937999999929e-06, 5.400000000000000000e+01, 9.780833508000000444e-06, 6.800000000000000000e+01, 4.481071961788311503e-11, 5.197341302211815213e-11, 3.504885702066248424e-11, 7.801479923526575195e-12, 1.933028570103237395e-10, 1.591202732007176873e-10, 9.000684779260699963e-11, 1.661653318484254486e-12, 1.950234456592535137e-11, 9.778720449723487835e-12
6.371086839239445254e+01, 8.238925965146806618e+01, 2.198619852255491125e+01, 1.463173758530794558e-04, 1.248910227599999978e-05, 3.600000000000000000e+01, 1.891040946900000061e-05, 4.600000000000000000e+01, 5.220720553000000172e-06, nan, 9.226008017000000020e-06, 3.900000000000000000e+01, 1.427159757300000027e-05, 4.700000000000000000e+01, 4.123318606687355237e-11, 5.282937287124044547e-11, 1.064778414311875766e-11, 3.177289483827119961e-12, 1.874075826168532582e-10, 9.378763148349972381e-11, 2.151857580647111691e-11, 1.604232766927554891e-11, 8.191837483116408651e-11, 2.545797396761627838e-11
5.846194834425880771e+01, 7.728524039673513357e+01, 2.201406702137562021e+01, 3.894966048866731114e-04, 1.284280387399999954e-05, 3.500000000000000000e+01, 1.982882268000000074e-05, 4.700000000000000000e+01, 5.306540763999999995e-06, nan, 7.270370511000000165e-06, 4.300000000000000000e+01, 1.113558066900000066e-05, 5.500000000000000000e+01, 4.880445875778568153e-11, 5.679526166314686314e-11, 3.105201358507548186e-11, 2.914611071690468193e-12, 2.108966720477806484e-10, 1.577147208810608069e-10, 7.557245666181533009e-11, 3.856627275202084847e-12, 3.397770621408241636e-11, 1.493984956550639011e-11
5.937310605490182525e+01, 7.918452044378484800e+01, 2.335040047272529407e+01, 1.009509624116040763e-03, 1.312714905999999973e-05, 3.500000000000000000e+01, 2.044550238199999885e-05, 4.700000000000000000e+01, 5.368513375999999747e-06, nan, 1.277372804600000050e-05, 4.600000000000000000e+01, 1.744589945800000048e-05, 4.700000000000000000e+01, 5.355829534562842179e-11, 6.019642767703813716e-11, 1.249064131367876512e-13, 1.865160500022516506e-11, 2.273155974870448570e-10, 5.885612146250821109e-11, 8.997617701669340212e-12, 5.483720430878321689e-11, 1.458632545736873451e-10, 2.182918570311007202e-11
6.129361339536676212e+01, 8.078185113447251808e+01, 2.129132224155176800e+01, 6.751708655066264398e-04, 1.312257730799999979e-05, 3.600000000000000000e+01, 2.026745333199999835e-05, 4.700000000000000000e+01, 5.352757893999999748e-06, nan, 1.057215638499999984e-05, 3.800000000000000000e+01, 1.631024774699999980e-05, 4.900000000000000000e+01, 5.104925339833002851e-11, 6.037009372617131584e-11, 6.504646884476171373e-12, 1.016124282767445227e-11, 2.224481400082979953e-10, 9.399878289050748564e-11, 1.565947604195518102e-11, 2.724212060785307885e-11, 1.200665838785979821e-10, 3.292569247865901268e-11
5.678500052711006418e+01, 8.305118596982053703e+01, 2.145834475631454197e+01, 1.257663551217892901e-04, 1.257123168400000018e-05, 3.500000000000000000e+01, 1.859575214800000123e-05, 4.500000000000000000e+01, 5.342718645000000299e-06, nan, 6.406439552999999992e-06, 3.800000000000000000e+01, 9.615599506000000428e-06, 4.800000000000000000e+01, 3.629484682115478667e-11, 5.225140075499301375e-11, 3.800466201843952404e-11, 8.735761571629022948e-12, 1.756428970316404717e-10, 1.485793415386256544e-10, 8.064314147361959436e-11, 1.131502170116343858e-12, 1.825751085230010121e-11, 1.029870760393896428e-11
5.854142716925724699e+01, 7.883458526854835213e+01, 1.887877119858977437e+01, 1.468552910217962230e-04, 1.268862268199999985e-05, 3.600000000000000000e+01, 1.932624930799999944e-05, 4.700000000000000000e+01, 5.257926406000000376e-06, nan, 1.012405045699999951e-05, 3.900000000000000000e+01, 1.518788998699999924e-05, 4.400000000000000000e+01, 4.405808722618413908e-11, 5.521524714616026212e-11, 6.577030697241452719e-12, 6.246337061841960192e-12, 1.979177092749376868e-10, 8.468046369334572431e-11, 1.712601786970758146e-11, 2.367916327972064071e-11, 9.860417671998632314e-11, 2.564247078559061667e-11
5.893121763548771241e+01, 7.892745699407522864e+01, 2.438716332550218979e+01, 7.452218478167707940e-04, 1.301463107599999952e-05, 3.500000000000000000e+01, 2.020213061800000168e-05, 4.800000000000000000e+01, 5.236344527999999904e-06, nan, 1.436868256599999982e-05, 5.800000000000000000e+01, 1.840744930499999975e-05, 5.800000000000000000e+01, 5.166014966625024097e-11, 6.050174162279775195e-11, 1.833455437571221075e-12, 2.908248845103469785e-11, 2.239747532916375438e-10, 3.402911617538261841e-11, 3.220881015231411051e-12, 8.339959804030169169e-11, 1.734780010467122151e-10, 1.631163677205269278e-11
5.023894574892614173e+01, 9.425835996979303388e+01, 6.339976977446607265e+01, 2.000000000000000439e-07, 1.440302280000000065e-07, 8.000000000000000000e+00, 1.066008529999999989e-07, 1.700000000000000000e+01, 1.794996599999999968e-07, nan, 1.181142280000000013e-07, 2.600000000000000000e+01, 6.955208500000000364e-08, 3.700000000000000000e+01, 1.400958112890625515e-15, 1.258080606402623299e-15, 6.716390560000002921e-16, 5.546993784728449565e-15, 5.314236062023248428e-15, 1.325578038906250610e-16, 1.372611210317823590e-15, 3.768171261826623620e-15, 1.208846924838062310e-14, 2.358281732752448720e-15
8.672894054624647708e+01, 9.402096893547673062e+01, 7.507648618863520085e+01, 2.000000000000000439e-07, 1.920863139999999912e-07, 1.000000000000000000e+01, 1.097788399999999952e-07, 1.500000000000000000e+01, 4.159990729999999918e-07, nan, 1.113128499999999974e-07, 5.000000000000000000e+00, 9.484655399999999900e-08, 1.600000000000000000e+01, 6.774520276260675688e-15, 5.013692364299207993e-14, 6.524352486559294759e-15, 9.455570924857597754e-15, 9.377083109857428801e-14, 2.353186680100006861e-18, 2.229731651857958971e-16, 9.283369448600574123e-14, 1.031389404600453700e-13, 2.711389039596159267e-16
6.995750602247512973e+01, 9.679655666042270923e+01, 9.944007896476793462e+01, 2.000000000000000439e-07, 1.111900489999999975e-07, 6.000000000000000000e+00, 8.512411800000000629e-08, 1.300000000000000000e+01, 2.976364410000000173e-07, nan, 1.225870019999999918e-07, 7.000000000000000000e+00, 8.377790700000000427e-08, 1.400000000000000000e+01, 6.794327588967605451e-16, 3.476225708981766969e-14, 1.298905376842088607e-16, 7.514255290281636764e-16, 4.516148742685632520e-14, 1.403467677597454821e-15, 1.812284056521005336e-18, 3.064230609421472827e-14, 4.573547256462915923e-14, 1.506145854719024101e-15
4.518216826697596389e+01, 7.086977818420836073e+00, 2.927940314405188360e+01, 2.000000000000000439e-07, 1.781451230000000075e-07, 9.000000000000000000e+00, 1.271990590000000019e-07, 1.700000000000000000e+01, 3.480245779999999990e-07, nan, 7.176579500000000633e-08, 8.000000000000000000e+00, 7.130789800000000621e-08, 1.000000000000000000e+01, 2.595501437092096403e-15, 2.885902923109702392e-14, 1.131656142573158405e-14, 1.141419264570062574e-14, 4.876390984161936266e-14, 3.072846757693695348e-15, 3.123821877927920361e-15, 7.631891518464108301e-14, 7.657212099022238987e-14, 2.096696626090001134e-19
1.523547056877304584e+01, 4.174863747960117877e+01, 1.312893284732560240e+01, 2.000000000000000439e-07, 3.580129100000000088e-08, 3.000000000000000000e+00, 2.397223199999999903e-08, 6.000000000000000000e+00, 1.794996599999999968e-07, nan, 3.246042200000000299e-08, 3.000000000000000000e+00, 2.094404800000000088e-08, 5.000000000000000000e+00, 1.399266368254810335e-16, 2.064922125326016222e-14, 1.116140567516098593e-17, 2.207376695610489880e-16, 2.418878086029518625e-14, 7.204936947610006596e-17, 9.169898337855989554e-18, 2.162053751162063873e-14, 2.513988209669454324e-14, 1.326268701078760573e-16
6.041178040208819766e+01, 3.828080591578540748e+01, 8.953858842882100078e+01, 2.000000000000000439e-07, 2.829150619999999760e-07, 1.200000000000000000e+01, 1.707389099999999956e-07, 2.100000000000000000e+01, 6.835943780000000477e-07, nan, 1.801264029999999872e-07, 1.700000000000000000e+01, 8.755629100000000341e-08, 1.900000000000000000e+01, 1.258348907752709920e-14, 1.605439142702279055e-13, 1.056550841901827865e-14, 3.816504940663042452e-14, 2.630207310574990490e-13, 8.812502482504884199e-17, 6.919348103699159945e-15, 2.534800018506007341e-13, 3.552614011546196776e-13, 8.569225635692540801e-15
9.677946717985018665e+01, 5.468849016694221632e+01, 2.748235698675965821e+01, 2.000000000000000439e-07, 5.121021999999999731e-08, 3.000000000000000000e+00, 5.909025400000000327e-08, 1.100000000000000000e+01, 1.794996599999999968e-07, nan, 1.040140479999999963e-07, 1.500000000000000000e+01, 5.246728100000000280e-08, 1.900000000000000000e+01, 6.209493584115609761e-17, 1.645818041551359920e-14, 2.788244251453584042e-15, 1.580202357721013824e-18, 1.449842505327283490e-14, 2.018147267354435408e-15, 4.386377135872900493e-17, 5.698077619014544036e-15, 1.613722531439963877e-14, 2.657069188152288327e-15
5.922304187618367877e+01, 8.967611582244097690e+01, 4.067333458357482812e+01, 2.000000000000025320e-07, 1.414622660000000117e-07, 8.000000000000000000e+00, 1.031547060000000051e-07, 1.600000000000000000e+01, 2.919062649999999754e-07, nan, -8.129323299999999693e-08, 0.000000000000000000e+00, -3.037368700000000068e-08, 0.000000000000000000e+00, 1.467469153153600561e-15, 2.263339683511198858e-14, 4.962001233473900007e-14, 2.952759474341821849e-14, 3.562715102493047583e-14, 3.402104220134771987e-14, 1.782983173716244853e-14, 1.392778653074519747e-13, 1.038643674611222947e-13, 2.592800164846115539e-15
5.520782766919708706e+01, 2.716527676061458862e+01, 4.554441494500269982e+01, 2.000000000000000439e-07, 2.464518750000000120e-07, 1.100000000000000000e+01, 1.764459259999999869e-07, 2.600000000000000000e+01, 4.450657229999999975e-07, nan, 1.900486330000000021e-07, 1.900000000000000000e+01, 1.129801950000000025e-07, 3.200000000000000000e+01, 4.900832895390604352e-15, 3.944746061736709601e-14, 3.181325708110565275e-15, 1.781468936202239963e-14, 7.215659534032120162e-14, 1.850336377278494138e-16, 4.027899011364359406e-15, 6.503371619206809343e-14, 1.102807979070387688e-13, 5.939544135759843759e-15
4.017135353795986674e+01, 2.484134650829710012e+01, 5.058663838253083611e+01, 2.000000000000000439e-07, 2.625017800000000261e-07, 1.200000000000000000e+01, 1.580244599999999872e-07, 2.200000000000000000e+01, 5.141138919999999726e-07, nan, 2.025881179999999919e-07, 1.200000000000000000e+01, 1.531099070000000060e-07, 3.000000000000000000e+01, 1.091551039438240758e-14, 6.330865490510051869e-14, 3.589646894250248482e-15, 1.196658187844813404e-14, 1.267996835820826023e-13, 1.985919614340964502e-15, 2.415283118980881631e-17, 9.704830786629908492e-14, 1.303238771858802130e-13, 2.448093363760519750e-15
3.103808259798114122e+01, 3.730348638807474515e+01, 5.249704422542642845e+01, 2.000000000000000439e-07, 2.687755419999999772e-07, 1.200000000000000000e+01, 2.421295439999999985e-07, 3.000000000000000000e+01, 2.967404600000000231e-07, nan, 3.277664060000000152e-07, 1.300000000000000000e+01, 2.012965309999999986e-07, 2.200000000000000000e+01, 7.100092094160028387e-16, 7.820366387467265199e-16, 3.479922035466500372e-15, 4.553416925538117822e-15, 2.982352146359058683e-15, 7.333672133207046483e-15, 1.667334950658169051e-15, 9.626093251949154995e-16, 9.109543582957045356e-15, 1.599462928251562957e-14
7.505950229289875608e+01, 3.335074657912753082e+01, 9.241587666207635721e+01, 2.000000000000000439e-07, 2.113896129999999881e-07, 8.000000000000000000e+00, 1.428604030000000028e-07, 1.700000000000000000e+01, 4.286128540000000011e-07, nan, 8.320305000000000335e-08, 2.000000000000000000e+00, 3.984243300000000272e-08, 3.000000000000000000e+00, 4.696252623224098245e-15, 4.718593643054408681e-14, 1.643179493375296417e-14, 2.942843496595239564e-14, 8.165446325250737918e-14, 3.558999766966608633e-15, 1.061270214292090056e-14, 1.193079326993184194e-13, 1.511424402445172347e-13, 1.880143106620689143e-15
8.623185468359024242e+01, 4.869029597552854582e+00, 2.536425242568227745e+01, 2.000000000000000439e-07, 1.692109579999999988e-07, 8.000000000000000000e+00, 9.988266000000000589e-08, 1.400000000000000000e+01, 3.863484039999999961e-07, nan, 1.482522999999999993e-07, 2.000000000000000000e+01, 1.091072989999999982e-07, 4.000000000000000000e+01, 4.806412903576802835e-15, 4.714867045540291241e-14, 4.392653451609639976e-16, 3.612449825188281170e-15, 8.206262248547352148e-14, 2.339622073729599429e-15, 8.509396468032085477e-17, 5.668975473997881372e-14, 7.686263030162102388e-14, 1.532331103290000998e-15
4.461355126592019360e+01, 1.046278887424740844e+01, 3.484759890334970578e+01, 2.000000000000000439e-07, 2.130543110000000130e-07, 1.000000000000000000e+01, 1.403520050000000033e-07, 1.900000000000000000e+01, 3.480245779999999990e-07, nan, 6.736297700000000169e-08, 4.000000000000000000e+00, 4.745278599999999942e-08, 7.000000000000000000e+00, 5.285625297717637574e-15, 1.821697297405128445e-14, 2.122596480269955677e-14, 2.742386508232563428e-14, 4.312789757644032965e-14, 5.327398208384784495e-15, 8.630264890809961206e-15, 7.877093427588321010e-14, 9.034340214609126158e-14, 3.964157056564810964e-16
